fid,lon,lat,TC,Kperc,eU,eTh,U_Th,U_K,Th_K,MDT,COD_UNI_ES,SIGLA_UNID,LS9_B6_SWIR,LS9_B5_NIR,LS9_B4_Red,LS9_B3_Green,LS9_B2_Blue,LS9_B7_SWIR2,LS9_RGB_Falsacor_1,LS9_RGB_Falsacor_2,LS9_RGB_Falsacor_3
"6212",-53.512150411215,"-30.5091780508475",0.949643110259767,0.855212558723672,0.968117551376944,0.139728795217009,6.92854718938489,1.13201980197972,0.163384872908721,306,2711,NP3_gamma_ca,9770,20433,8266,8755,8049,9770,76,98,51
"6213",-53.5109355700935,"-30.5091780508475",0.769095527018558,0.231427912305482,0.0641464522670308,0.0049471754718265,12.9662779564493,0.277176817731295,0.0213767450198327,293,2711,NP3_gamma_ca,11047,16707,8941,9128,8283,11047,62,84,37
"6214",-53.509720728972,"-30.5091780508475",0.992000410967454,0.719440686398336,0.446694859688144,0.507713118752554,0.879817446485663,0.620891851313536,0.705705318522181,295,2711,NP3_gamma_ca,7730,9868,7431,7600,7436,7730,30,58,20
"6215",-53.5085058878505,"-30.5091780508475",0.369523344799237,0.160306812792882,0.577860964733503,0.544018752211639,1.06220780512488,3.60471869327291,3.39360968341699,298,2711,NP3_gamma_ca,8785,17652,8009,8215,7682,8785,56,88,47
"6216",-53.507291046729,"-30.5091780508475",0.390907904284337,0.270131937254065,0.56663186853339,0.376332308441137,1.50566894158124,2.09761153861811,1.39314259641646,307,2711,NP3_gamma_ca,8813,15998,7939,8280,7822,8813,46,84,35
"6217",-53.5060762056075,"-30.5091780508475",0.807116197562869,0.626252937372036,0.3316291408904,0.176252152094612,1.88156080336756,0.529545046578185,0.281439242160243,316,2711,NP3_gamma_ca,8585,14230,7841,8190,7757,8585,49,90,34
"6218",-53.504861364486,"-30.5091780508475",0.453548901224363,0.0160496226894169,0.710221883891975,0.781072063152559,0.909291110765608,44.2516249531707,48.6660701168755,321,2711,NP3_gamma_ca,8964,17556,7947,8338,7755,8964,51,88,34
"6219",-53.5036465233645,"-30.5091780508475",0.078177054761699,0.497475457360914,0.453682624417105,0.37788272582112,1.20059106547217,0.911969862440796,0.759600740558683,344,2711,NP3_gamma_ca,8872,14968,7946,8314,7802,8872,46,77,35
"6220",-53.502431682243,"-30.5091780508475",0.21451140839365,0.900302994748668,0.916469832636856,0.523681655802889,1.7500514338845,1.01795710775426,0.581672680039326,373,2711,NP3_gamma_ca,10581,16443,8738,8978,8285,10581,64,92,44
"6221",-53.5012168411215,"-30.5091780508475",0.599047375915895,0.756526583656461,0.937753521012111,0.979854693326429,0.957033249316394,1.23955131421786,1.29520193274713,376,2711,NP3_gamma_ca,9850,15142,8489,8763,8004,9850,62,88,25
"6222",-53.5194394579439,"-30.5046025254237",0.588462646531317,0.0568780610271103,0.716831380951935,0.70159707321803,1.02171375610795,12.6029503820509,12.3351088371951,238,2711,NP3_gamma_ca,11873,19145,8951,9550,8379,11873,78,97,41
"6223",-53.5182246168224,"-30.5046025254237",0.851478163274293,0.970910041292307,0.161904293369085,0.0497307672357751,3.25561623856499,0.166755195109102,0.0512207775393713,245,2711,NP3_gamma_ca,10212,19746,8403,8899,8231,10212,71,99,40
"6224",-53.5170097757009,"-30.5046025254237",0.264829390375825,0.569464578343321,0.477479044037322,0.552455122283199,0.864285667338889,0.838470138786152,0.970130791787602,239,2711,NP3_gamma_ca,9080,16586,7950,8398,7790,9080,55,90,36
"6225",-53.5157949345794,"-30.5046025254237",0.29522252246481,0.856878991134153,0.0363698527993684,0.0647264454401254,0.56190097497339,0.0424445612223842,0.0755374400701018,262,2711,NP3_gamma_ca,8872,13122,7939,8239,7721,8872,43,78,38
"6226",-53.5145800934579,"-30.5046025254237",0.723336597930376,0.290498687195273,0.923053069416557,0.114579405356334,8.05601204287914,3.17747759319849,0.39442314339725,278,2711,NP3_gamma_ca,9375,17415,8011,8458,7799,9375,46,73,38
"6227",-53.5133652523364,"-30.5046025254237",0.984542975852959,0.660467223596941,0.0111270547466964,0.85888047384724,0.0129553006332234,0.0168472474471903,1.30041346967943,289,2711,NP3_gamma_ca,9042,16512,7961,8358,7782,9042,49,77,37
"6228",-53.512150411215,"-30.5046025254237",0.887174044334862,0.302313367387056,0.512914221398448,0.628319679086308,0.816326845188614,1.69663096882434,2.07837213589653,301,2711,NP3_gamma_ca,8815,15623,7907,8270,7757,8815,54,83,37
"6229",-53.5109355700935,"-30.5046025254237",0.097125861636416,0.35515214074528,0.356268777121666,0.182488246394611,1.95228341638657,1.00314410712559,0.513831187985135,303,2711,NP3_gamma_ca,8955,16296,7937,8299,7875,8955,56,86,34
"6230",-53.509720728972,"-30.5046025254237",0.726276076476125,0.119371179816971,0.324558826955879,0.536583751205111,0.604861452153469,2.71890440769302,4.4950862681247,322,2711,NP3_gamma_ca,10568,16508,8650,9125,8290,10568,57,89,40
"6231",-53.5085058878505,"-30.5046025254237",0.741006242656608,0.110980243415979,0.944610555242952,0.873767260914249,1.08107799124286,8.51151994416104,7.87317845068308,343,2711,NP3_gamma_ca,10119,18850,8450,8930,8148,10119,61,90,42
"6232",-53.507291046729,"-30.5046025254237",0.739413192572045,0.982770641080745,0.0796943348865641,0.30813610532708,0.258633550268217,0.0810914892603272,0.313538166940178,343,2711,NP3_gamma_ca,11412,19085,9021,9519,8348,11412,67,93,46
"6233",-53.5060762056075,"-30.5046025254237",0.297474926250749,0.0652849988287182,0.671721003206113,0.327629727122652,2.05024436917059,10.2890559126522,5.01845344260818,339,2711,NP3_gamma_ca,9942,18369,8258,8715,8045,9942,69,91,45
"6234",-53.504861364486,"-30.5046025254237",0.638681974563273,0.811740990401987,0.789271763087195,0.516568855752254,1.52791201850103,0.972319708403952,0.636371529662979,345,2711,NP3_gamma_ca,9363,15925,8160,8580,7850,9363,67,79,41
"6235",-53.5036465233645,"-30.5046025254237",0.849063113027911,0.531621112100132,0.795066238574361,0.269210606915252,2.95332434217441,1.4955505349167,0.50639562799106,362,2711,NP3_gamma_ca,10951,17748,8802,9160,8374,10951,66,82,43
"6236",-53.502431682243,"-30.5046025254237",0.547372988237916,0.57406135895585,0.215002713746893,0.775294280964735,0.277317554154217,0.37452915161884,1.35054253150727,374,2711,NP3_gamma_ca,8053,15709,7753,8040,7612,8053,52,75,33
"6237",-53.5012168411215,"-30.5046025254237",0.41004748374654,0.205869260949875,0.261361126970967,0.520531839049532,0.502104016246539,1.26954906121028,2.52845828778815,387,2711,NP3_gamma_ca,11491,15785,9641,9741,8633,11491,50,79,35
"6238",-53.6287751588785,"-30.6327172372881",0.584122152474434,0.950719881407763,0.172558795669749,0.351074879762659,0.49151564414522,0.18150329980923,0.369272681289478,,,,,,,,,,0,0,0
"6239",-53.6287751588785,"-30.6555948644068",0.250525384374026,0.966371898733408,0.797292328400158,0.740072494339131,1.07731652574404,0.82503674770049,0.765825760568079,,,,,,,,,,0,0,0
"6240",-53.62999,"-30.6327172372881",0.873836312260291,0.293565153689173,0.854807552225447,0.138896711521543,6.15426774947703,2.91181545726138,0.47313759748409,,,,,,,,,,0,0,0
"6241",-53.62999,"-30.6555948644068",0.45525343549404,0.13339591195105,0.331693240381899,0.428949121525687,0.773269424593136,2.48653227471929,3.21560919860191,,,,,,,,,,0,0,0
"6242",-53.6287751588785,"-30.6510193389831",0.271721723786336,0.470142431375306,0.453366719688869,0.694727130270985,0.652582431194286,0.964317809738289,1.47769502156762,,,,,,,,,,0,0,0
"6243",-53.62999,"-30.6510193389831",0.249848033713709,0.943709301277663,0.87858316208378,0.990193952525097,0.887283910231225,0.930989194335893,1.0492573837987,,,,,,,,,,0,0,0
"6244",-53.6287751588785,"-30.7608319491525",0.95120908736309,0.78935495488933,0.249220858476999,0.147883670461081,1.68524934294613,0.315727236439455,0.187347491195282,,,,,,,,,,0,0,0
"6245",-53.62999,"-30.7608319491525",0.294530098151417,0.337827722894016,0.526852252599759,0.985910937539003,0.534381182457382,1.55952936036882,2.91838375220705,,,,,,,,,,0,0,0
"6246",-53.6287751588785,"-30.5961130338983",0.937757466174665,0.796884530395887,0.941386891969132,0.053735634548063,17.5188568979701,1.18133412817219,0.0674321466892669,,,,,,,,,,0,0,0
"6247",-53.62999,"-30.5961130338983",0.344804975754927,0.776550732916086,0.962902014703357,0.775963719507674,1.24091112831189,1.23997309369278,0.999244075907046,,,,,,,,,,0,0,0
"6248",-53.6287751588785,"-30.5915375084746",0.642026498144791,0.502793773164031,0.689082548546468,0.555288903770409,1.24094420736233,1.37050732392754,1.10440688291749,,,,,,,,,,0,0,0
"6249",-53.62999,"-30.5915375084746",0.679235531965651,0.407357618630176,0.898756753553965,0.426962166316519,2.10500326365613,2.20630893458239,1.04812613484993,,,,,,,,,,0,0,0
"6250",-53.6287751588785,"-30.6967745932203",0.469089101653697,0.25353371000282,0.902918574831869,0.281033040399256,3.21285559003709,3.56133539331644,1.10846419750703,,,,,,,,,,0,0,0
"6251",-53.62999,"-30.6967745932203",0.756199306627381,0.239758632530702,0.916785273514028,0.0499377635026892,18.358556915843,3.82378421096738,0.208283484834668,,,,,,,,,,0,0,0
"6252",-53.6287751588785,"-30.6738969661017",0.843737750980098,0.480060187489454,0.898486849444228,0.475643690260049,1.88899141908725,1.87161292033609,0.990800117684198,,,,,,,,,,0,0,0
"6253",-53.62999,"-30.6738969661017",0.193858642484195,0.528815657837264,0.806703945682107,0.397562334242237,2.02912568973543,1.525491792322,0.751797584565058,,,,,,,,,,0,0,0
"6254",-53.6287751588785,"-30.5091780508475",0.500261563582501,0.581381417091439,0.420958966513581,0.791884014684773,0.531591696141452,0.724066772927785,1.36207314407544,,,,,,,,,,,,
"6255",-53.500002,"-30.5137535762712",0.144278446339753,0.244744104408546,0.269200410663646,0.88504887425821,0.304164457459225,1.09992602810271,3.61622142603614,,,,,,,,,,0,0,0
"6256",-53.62999,"-30.5091780508475",0.561616303546347,0.161497803404644,0.61667560478592,0.0336235093392788,18.3406080121899,3.81847673333857,0.208197936011753,,,,,,,,,,,,
"6257",-53.6287751588785,"-30.6098396101695",0.054250487354364,0.449284492182629,0.669394609702489,0.573584158961641,1.16703817433573,1.48991256397603,1.27666137812851,,,,,,,,,,0,0,0
"6258",-53.6287751588785,"-30.7242277457627",0.845083869373593,0.787444641400052,0.607238274419511,0.961281236886422,0.631696792903551,0.771150430765343,1.22076040187066,,,,,,,,,,0,0,0
"6259",-53.6287751588785,"-30.7471053728814",0.689684742936586,0.546851337310994,0.0505676395120979,0.0519493067786285,0.973403547569589,0.0924705419223289,0.0949971285323656,,,,,,,,,,0,0,0
"6260",-53.62999,"-30.6098396101695",0.129585227766596,0.907995248450719,0.909905900133676,0.0159872088756289,56.9146188813951,1.0021042529531,0.0176071503710039,,,,,,,,,,0,0,0
"6261",-53.62999,"-30.7242277457627",0.842770218463299,0.329637503860239,0.562728288621196,0.852157946299862,0.660356793085844,1.70711245544373,2.58513651001666,,,,,,,,,,0,0,0
"6262",-53.62999,"-30.7471053728814",0.126924147716967,0.410679435583965,0.519031287565383,0.473236720646132,1.09676883665478,1.26383559193157,1.15232631498388,,,,,,,,,,0,0,0
"6263",-53.6287751588785,"-30.5046025254237",0.416080182429316,0.310581827881747,0.670691271106489,0.816453388661509,0.821469149887439,2.15946720283278,2.62878673304856,,,,,,,,,,,,
"6264",-53.6287751588785,"-30.5274801525424",0.531491456912861,0.401233050325206,0.866084658351558,0.626218255372768,1.38303962064473,2.15855762043925,1.56073447804264,,,,,,,,,,0,0,0
"6265",-53.500002,"-30.5091780508475",0.83929229835968,0.692177038251096,0.176060634363174,0.356967893667405,0.493211399362469,0.25435780823938,0.515717618384663,,,,,,,,,,0,0,0
"6266",-53.62999,"-30.5046025254237",0.685328434432386,0.0084279540985716,0.0465610843191938,0.874166771334654,0.0532633884585954,5.52460108047873,103.722298568618,,,,,,,,,,,,
"6267",-53.500002,"-30.5320556779661",0.0541227098311644,0.903494864320718,0.687071497744851,0.997999570525843,0.688448690797367,0.76045977113707,1.10459905190073,,,,,,,,,,0,0,0
"6268",-53.62999,"-30.5274801525424",0.582391564330025,0.64705493924989,0.0541696238043092,0.0909506090202914,0.595593854596661,0.0837171938863589,0.140560875906036,,,,,,,,,,,,
"6269",-53.6287751588785,"-30.6601703898305",0.0179461945934544,0.235373879123431,0.538975314680469,0.127038280872946,4.24262128688211,2.28986885328014,0.539729732738638,,,,,,,,,,0,0,0
"6270",-53.62999,"-30.6601703898305",0.196372370636524,0.847004344782078,0.528691167043572,0.456908880591971,1.15710416124677,0.624189439287465,0.539441011615504,,,,,,,,,,0,0,0
"6271",-53.6287751588785,"-30.769983",0.067840780840754,0.856953803841855,0.686244191095552,0.579341731653923,1.18452400992492,0.800794848005825,0.676047797508623,,,,,,,,,,0,0,0
"6272",-53.62999,"-30.769983",0.271754815159969,0.496484932837459,0.929961537909643,0.473707569887484,1.96315532413917,1.87309115826501,0.954122750876245,,,,,,,,,,0,0,0
"6273",-53.6287751588785,"-30.6372927627119",0.272506636916316,0.669232706405014,0.337606849129052,0.999777850882267,0.337681864857404,0.504468544196845,1.49391660227259,,,,,,,,,,0,0,0
"6274",-53.6287751588785,"-30.550357779661",0.193716793589596,0.655057886276464,0.394570741975693,0.553967773020863,0.712262989278319,0.602344846527298,0.845677587624773,,,,,,,,,,0,0,0
"6275",-53.500002,"-30.5549333050847",0.768092409079423,0.193405420710988,0.115500750590337,0.916127789421781,0.126074934003733,0.597195001907074,4.7368258141574,,,,,,,,,,0,0,0
"6276",-53.62999,"-30.6372927627119",0.175802038543962,0.37403082317195,0.56664597510098,0.471852775319385,1.20089571311185,1.51497133390122,1.26153446744806,,,,,,,,,,0,0,0
"6277",-53.62999,"-30.550357779661",0.55371915147236,0.180135564609806,0.729425653303522,0.348228464667312,2.09467555732526,4.04931505271344,1.93314665774976,,,,,,,,,,,,
"6278",-53.6287751588785,"-30.5778109322034",0.114152405570885,0.945708924117783,0.229582781503748,0.593610629339365,0.386756520447171,0.242762625633376,0.627688514088119,,,,,,,,,,0,0,0
"6279",-53.62999,"-30.5778109322034",0.824489573974285,0.779310695862521,0.501896632468227,0.23602182230902,2.12648401558014,0.644026362185034,0.302859724063965,,,,,,,,,,0,0,0
"6280",-53.6287751588785,"-30.6830480169492",0.784917658161236,0.117142567773949,0.009009152623857,0.737147218565864,0.0122216463644596,0.0769075904264113,6.29273570294569,,,,,,,,,,0,0,0
"6281",-53.6287751588785,"-30.5137535762712",0.560769610956219,0.637147433088351,0.981393640680289,0.832849254102215,1.17835687052179,1.54029285800199,1.30715311849452,,,,,,,,,,0,0,0
"6282",-53.62999,"-30.6830480169492",0.763121251751189,0.712832654161729,0.793834098867775,0.47442434363691,1.6732575162191,1.11363318477785,0.665547994844343,,,,,,,,,,0,0,0
"6283",-53.500002,"-30.5183291016949",0.000232390457283,0.418372530664092,0.0733385567857038,0.522406829221507,0.140385907464099,0.175294866202836,1.24866426672965,,,,,,,,,,0,0,0
"6284",-53.6287751588785,"-30.7654074745763",0.647790232212789,0.608898636376909,0.261618395955346,0.317192294874643,0.824794297284995,0.429658370582068,0.520927911354856,,,,,,,,,,0,0,0
"6285",-53.62999,"-30.5137535762712",0.378476858269944,0.0508112281925797,0.311399353784041,0.0783231751870135,3.97582647844023,6.12855396062866,1.54145408353761,,,,,,,,,,,,
"6286",-53.62999,"-30.7654074745763",0.892971064884967,0.137310256397189,0.656196094742366,0.03062533984592,21.4265734860012,4.7789299354611,0.223037525742665,,,,,,,,,,0,0,0
"6287",-53.6287751588785,"-30.6784724915254",0.3394002117023,0.217651922890157,0.703864430811755,0.0205895396334952,34.1855351475029,3.23389943661089,0.0945984733793792,,,,,,,,,,0,0,0
"6288",-53.6287751588785,"-30.7013501186441",0.338527717515951,0.282817838178653,0.856451882441947,0.848255887310385,1.00966217300012,3.02828098806461,2.99930122078987,,,,,,,,,,0,0,0
"6289",-53.62999,"-30.6784724915254",0.940261577580693,0.551436905758633,0.141036994002677,0.562372909378911,0.250789096790667,0.255762703819482,1.01983183117792,,,,,,,,,,0,0,0
"6290",-53.62999,"-30.7013501186441",0.922585980779063,0.364510879400172,0.24989500626823,0.683580409116827,0.365567829234734,0.685562545292063,1.87533609488338,,,,,,,,,,0,0,0
"6291",-53.6287751588785,"-30.5366312033898",0.001473095671582,0.182955691003729,0.707030505422054,0.111062618359318,6.36605291561393,3.86449036672843,0.607046535420723,,,,,,,,,,0,0,0
"6292",-53.500002,"-30.5412067288136",0.238209665629649,0.203700652534456,0.236881233048313,0.226160285833023,1.04740419908739,1.16288892598537,1.11025803314385,,,,,,,,,,0,0,0
"6293",-53.62999,"-30.5366312033898",0.367522108650561,0.155729500405455,0.0678595205946619,0.549073880504669,0.123589052410015,0.435752509434525,3.52581803110591,,,,,,,,,,,,
"6294",-53.6287751588785,"-30.7516808983051",0.948927881465612,0.610058833929192,0.244243733487878,0.0818031479742912,2.98574980958726,0.400360948656022,0.134090588357558,,,,,,,,,,0,0,0
"6295",-53.62999,"-30.7516808983051",0.0809871267924548,0.988717286093256,0.0892419263760661,0.0429971233832018,2.07553248576,0.0902603076038956,0.0434877836040446,,,,,,,,,,0,0,0
"6296",-53.6287751588785,"-30.5320556779661",0.232207221093818,0.886848547747865,0.622148743936687,0.424769453906711,1.46467392656094,0.701527612033218,0.478965044240536,,,,,,,,,,0,0,0
"6297",-53.6287751588785,"-30.5549333050847",0.310223559927966,0.968507673587302,0.717167566096785,0.669831105813576,1.07066924762432,0.740487231701979,0.691611562903324,,,,,,,,,,0,0,0
"6298",-53.500002,"-30.5366312033898",0.735149665047294,0.28956444158825,0.149207821864169,0.252419183287058,0.591111261518051,0.515283648246897,0.871720235753217,,,,,,,,,,0,0,0
"6299",-53.500002,"-30.5595088305085",0.787752739068782,0.563258308435491,0.124241379550378,0.76824074266685,0.161721935130764,0.220576204007485,1.36392261092556,,,,,,,,,,0,0,0
"6300",-53.62999,"-30.5320556779661",0.334197783560172,0.85259167308518,0.752845737019632,0.329375203117246,2.28567824746554,0.883008550031214,0.386322331680032,,,,,,,,,,,,
"6301",-53.62999,"-30.5549333050847",0.644717135761657,0.818638072127038,0.213048849125812,0.557144481504031,0.382394255347696,0.260247912208938,0.680574847998973,,,,,,,,,,,,
"6302",-53.6287751588785,"-30.6144151355932",0.0060987685352833,0.381187598408979,0.285297960684369,0.267532445442701,1.0664050867261,0.748445022543128,0.701839321529195,,,,,,,,,,0,0,0
"6303",-53.62999,"-30.6144151355932",0.0991941291271068,0.89099899888439,0.794639402787169,0.381866286156093,2.08093626380609,0.891852183652426,0.42858217196004,,,,,,,,,,0,0,0
"6304",-53.6287751588785,"-30.6647459152542",0.649953424316015,0.253830557013613,0.0158278234950181,0.318077245250706,0.0497609424482494,0.0623558632232338,1.25310856578094,,,,,,,,,,0,0,0
"6305",-53.62999,"-30.6647459152542",0.871836886113045,0.682334998880344,0.125833635038144,0.0906606278763746,1.38796341902387,0.184416210870946,0.132868207002633,,,,,,,,,,0,0,0
"6306",-53.6287751588785,"-30.6876235423729",0.624201490665488,0.0525415086459566,0.140873400862026,0.560304741589072,0.251422824769423,2.68118302067192,10.6640398425672,,,,,,,,,,0,0,0
"6307",-53.62999,"-30.6876235423729",0.147081344714095,0.794758445362534,0.90933250729768,0.222360995008358,4.08944251784581,1.14416211945113,0.279784375121584,,,,,,,,,,0,0,0
"6308",-53.6287751588785,"-30.5183291016949",0.283949342199523,0.433526492349572,0.83235771803149,0.0644626705279155,12.9122438027298,1.91996967364182,0.148693728446787,,,,,,,,,,0,0,0
"6309",-53.500002,"-30.5229046271186",0.2879378403056,0.848497272478158,0.44297795689259,0.677668051951856,0.653679859359905,0.522073518985877,0.798668509531715,,,,,,,,,,0,0,0
"6310",-53.62999,"-30.5183291016949",0.420377078220846,0.583997053303651,0.868184501745741,0.164935781206422,5.2637729387487,1.48662479859179,0.282425707926754,,,,,,,,,,,,
"6311",-53.6287751588785,"-30.600688559322",0.41179617215519,0.28562036353207,0.406556170151515,0.257121097168114,1.58118557609334,1.42341451122012,0.900219767205933,,,,,,,,,,0,0,0
"6312",-53.62999,"-30.600688559322",0.96849445227925,0.226911262597988,0.445890121309409,0.260058041403135,1.71457924893852,1.96504182385772,1.14607815595241,,,,,,,,,,0,0,0
"6313",-53.5315878691589,"-30.500027",0.428950072137063,0.723758133096098,0.764062260272825,0.221299247332614,3.45262023925655,1.05568728741508,0.305764090533862,,,,,,,,,,0,0,0
"6314",-53.5303730280374,"-30.500027",0.124252436105991,0.738287320005568,0.285706639805355,0.771682307226532,0.370238681293861,0.386985706057095,1.04523304994689,,,,,,,,,,0,0,0
"6315",-53.5340175514019,"-30.500027",0.83634354990541,0.77298411626583,0.0191042360154001,0.899438437106279,0.0212401819037924,0.0247149140757119,1.16359239236549,,,,,,,,,,0,0,0
"6316",-53.5328027102804,"-30.500027",0.743668624444578,0.590081126197562,0.0618500649972474,0.910550997535981,0.0679259757713937,0.104816206198298,1.54309459684553,,,,,,,,,,0,0,0
"6317",-53.5364472336449,"-30.500027",0.543811158985997,0.417006103747145,0.851684387157987,0.854269572425482,0.996973806218855,2.04237870742154,2.04857810173319,,,,,,,,,,0,0,0
"6318",-53.5352323925234,"-30.500027",0.195645325624455,0.334096721484506,0.512256220926104,0.391295510264248,1.30912879777274,1.53325725152278,1.17120428038201,,,,,,,,,,0,0,0
"6319",-53.5388769158879,"-30.500027",0.808259840712837,0.968362270834926,0.182466136612073,0.387455516119394,0.470934414457649,0.188427556615511,0.400114221494119,,,,10876,18788,8832,9313,8326,10876,69,96,43
"6320",-53.5376620747664,"-30.500027",0.283597882892454,0.113501404066322,0.652950118032197,0.820631942903575,0.795667441023459,5.75279331038637,7.23014794093699,,,,,,,,,,0,0,0
"6321",-53.5218691401869,"-30.500027",0.318163138737825,0.359812752157455,0.74108778964336,0.756110180097331,0.980132008734445,2.05964848438462,2.10139906260592,,,,,,,,,,0,0,0
"6322",-53.5206542990654,"-30.500027",0.135459934837864,0.574357547566189,0.851166545244543,0.937820799824303,0.907600413004282,1.48194543425314,1.63281705585357,,,,,,,,,,0,0,0
"6323",-53.5242988224299,"-30.500027",0.0494730957191883,0.0524900147269659,0.131444778175064,0.853542854927541,0.153999037560009,2.5041863458944,16.2610519232536,,,,,,,,,,0,0,0
"6324",-53.5230839813084,"-30.500027",0.842167535151561,0.520607813111067,0.991208406227871,0.405029109509233,2.44725226645784,1.90394454571201,0.777992760210119,,,,,,,,,,0,0,0
"6325",-53.5267285046729,"-30.500027",0.342714378954841,0.742729710202874,0.761019962389638,0.891843011493597,0.853311572308151,1.02462571772141,1.2007638838764,,,,,,,,,,0,0,0
"6326",-53.5255136635514,"-30.500027",0.43566148858394,0.572724860783358,0.736593703001659,0.981695614721732,0.750327995720396,1.28612140565046,1.71407892679741,,,,,,,,,,0,0,0
"6327",-53.5291581869159,"-30.500027",0.562124285368334,0.0391151053840416,0.540179216593326,0.699828741250992,0.771873438103897,13.8099900611213,17.8915213030849,,,,,,,,,,0,0,0
"6328",-53.6287751588785,"-30.6235661864407",0.586809688791423,0.17832170091542,0.415325245146163,0.543320280224826,0.764420656218283,2.32907853062234,3.04685451874715,,,,,,,,,,0,0,0
"6329",-53.5279433457944,"-30.500027",0.715487939841982,0.904685728936115,0.379997356002223,0.0562666941907709,6.75350420825952,0.420032442038286,0.0621947405503334,,,,,,,,,,0,0,0
"6330",-53.5510253271028,"-30.500027",0.955139967915773,0.672589773225569,0.319815350010152,0.332239404485636,0.96260511454167,0.47549838362305,0.493970348214337,,,,,,,,,,0,0,0
"6331",-53.5498104859813,"-30.500027",0.615345299820306,0.205765049025177,0.452992453663743,0.903099146643646,0.50159769871036,2.20150339335966,4.38898224417668,,,,,,,,,,0,0,0
"6332",-53.62999,"-30.6235661864407",0.855634925020851,0.209986256768571,0.114243557856538,0.334405841880679,0.341631465569019,0.544052547126679,1.59251299121558,,,,,,,,,,0,0,0
"6333",-53.5534550093458,"-30.500027",0.944183832570077,0.806933839988364,0.316255785757198,0.343106056751876,0.921743523711401,0.391922819548327,0.425197258745306,,,,9327,17051,8065,8488,7935,9327,67,90,46
"6334",-53.6287751588785,"-30.7059256440678",0.585814381509451,0.145774008925746,0.849073784052324,0.92896596542144,0.913998806906912,5.82458965291147,6.3726447002952,,,,,,,,,,0,0,0
"6335",-53.5522401682243,"-30.500027",0.286126860170129,0.97823448237749,0.990887290745166,0.6126169722343,1.6174662728185,1.01293433077203,0.626247574860991,,,,,,,,,,0,0,0
"6336",-53.6287751588785,"-30.7288032711864",0.823873185696345,0.358978236747181,0.758738546504313,0.357391851261574,2.12298781806582,2.1136059761714,0.995580831027581,,,,,,,,,,0,0,0
"6337",-53.5558846915888,"-30.500027",0.0022510592105635,0.370010643646402,0.560999405758731,0.616501774213853,0.909972086413057,1.51617099505615,1.66617308123441,,,,,,,,,,0,0,0
"6338",-53.5546698504673,"-30.500027",0.0967952082284499,0.280775431591097,0.72050979615084,0.981360882783209,0.734194534132462,2.56614260039726,3.49518074719728,,,,,,,,,,0,0,0
"6339",-53.62999,"-30.7059256440678",0.161197891174974,0.975623159430326,0.669490258997591,0.762958875164433,0.877491934087931,0.686218087922914,0.782022103298502,,,,,,,,,,0,0,0
"6340",-53.5583143738318,"-30.500027",0.172850481857175,0.469576081094644,0.862331249629617,0.0086558579438825,99.6240066808244,1.83640369334701,0.0184333450794694,,,,,,,,,,0,0,0
"6341",-53.62999,"-30.7288032711864",0.535608710659653,0.665528080566947,0.475530416533122,0.380582361973283,1.24948096403507,0.71451593166141,0.571850193982911,,,,,,,,,,0,0,0
"6342",-53.5570995327103,"-30.500027",0.691162309089792,0.914460377441497,0.999111241499542,0.678027792331282,1.47355499700723,1.09256919834502,0.74145125262648,,,,,,,,,,0,0,0
"6343",-53.5413065981308,"-30.500027",0.536686150891504,0.542250559125158,0.52901083654038,0.126261341720159,4.18980845073594,0.975583754849163,0.232846863125163,,,,,,,,,,0,0,0
"6344",-53.5400917570093,"-30.500027",0.0663875088520341,0.479819611169219,0.980600652744384,0.0298518699870909,32.848885284856,2.0436860643417,0.0622147767456778,,,,,,,,,,0,0,0
"6345",-53.5437362803738,"-30.500027",0.668837335263416,0.558137802720762,0.3413665979479,0.7030847931588,0.485526925442687,0.611617052784878,1.25969749716192,,,,,,,,,,0,0,0
"6346",-53.6287751588785,"-30.5412067288136",0.707209585044918,0.919182902417928,0.772916235879431,0.140096954749382,5.51700954001529,0.840873164466245,0.152414665656698,,,,,,,,,,0,0,0
"6347",-53.5425214392523,"-30.500027",0.685797689435701,0.308124177853333,0.415561670403394,0.369036819831256,1.12607102617406,1.34868244776689,1.19768861503273,,,,,,,,,,0,0,0
"6348",-53.5461659626168,"-30.500027",0.295869395604751,0.36028164562589,0.425723473207407,0.313382545488373,1.35847857302953,1.18164074794271,0.869826562893475,,,,,,,,,,0,0,0
"6349",-53.500002,"-30.5457822542373",0.187801266452196,0.853872649449147,0.575671609151541,0.919545625693204,0.626039201390978,0.674189072015505,1.07691190985731,,,,,,,,,,0,0,0
"6350",-53.5449511214953,"-30.500027",0.320299276679121,0.0915317394224714,0.0740713950743106,0.701949743470888,0.10552236219655,0.809242734178018,7.66892170846866,,,,,,,,,,0,0,0
"6351",-53.62999,"-30.5412067288136",0.384824278089691,0.52135831167166,0.0479258215677233,0.586568675216771,0.0817053886316243,0.0919249209129439,1.12507782476129,,,,,,,,,,,,
"6352",-53.5485956448598,"-30.500027",0.342003073828205,0.980957556227817,0.700653081384857,0.252550464504797,2.77430921680823,0.714254227348179,0.257452998757619,,,,,,,,,,0,0,0
"6353",-53.5473808037383,"-30.500027",0.0507089039168606,0.928867511544745,0.475430249690301,0.312395859152059,1.521883967927,0.511838603225169,0.33631907163222,,,,,,,,,,0,0,0
